speaker,l1,target,vowel,word,vduration,syllables,srduration,speechrate,consonant,place,voicing,vowelht,vowelbk,context,
fbe5,eng,eng,a,oddball,0.125737616,4,1.033302413,3.871083576,d,alveolar,voiced,baja,central,closed,
fbe3,eng,eng,a,oddball,0.130224368,4,1.318227448,3.034377721,d,alveolar,voiced,baja,central,closed,
fbe4,eng,eng,a,oddball,0.171257976,4,1.196116394,3.344156154,d,alveolar,voiced,baja,central,closed,
mbe1,eng,eng,a,oddball,0.145875231,4,0.941604919,4.248066168,d,alveolar,voiced,baja,central,closed,
mbe2,eng,eng,a,oddball,0.170306151,4,1.397884173,2.861467407,d,alveolar,voiced,baja,central,closed,
mbe4,eng,eng,a,oddball,0.161739788,4,1.729001435,2.313474077,d,alveolar,voiced,baja,central,closed,
fbe1,eng,eng,a,oddball,0.13455709,4,1.090227323,3.668959597,d,alveolar,voiced,baja,central,closed,
fbe2,eng,eng,a,oddball,0.155485371,4,1.100082316,3.636091539,d,alveolar,voiced,baja,central,closed,
fbe2,eng,snh,a,cantadlo,0.121401176,7,1.431058307,4.891484829,d,alveolar,voiced,baja,central,closed,
fbe3,eng,snh,a,cantadlo,0.127156107,7,1.691263614,4.138917163,d,alveolar,voiced,baja,central,closed,
fbe4,eng,snh,a,cantadlo,0.144889633,7,1.393643791,5.022804283,d,alveolar,voiced,baja,central,closed,
mbe4,eng,snh,a,cantadlo,0.157532625,7,2.227357812,3.142737087,d,alveolar,voiced,baja,central,closed,
fbe1,eng,snh,a,cantadlo,0.097335365,7,1.083658893,6.459597245,d,alveolar,voiced,baja,central,closed,
mbe1,eng,snh,a,cantadlo,0.130276256,7,1.963475025,3.565107735,d,alveolar,voiced,baja,central,closed,
fbs2,snh,eng,a,oddball,0.166677421,4,0.968616972,4.129599332,d,alveolar,voiced,baja,central,closed,
fbs4,snh,eng,a,oddball,0.131124025,4,1.148253385,3.483551671,d,alveolar,voiced,baja,central,closed,
mbs1,snh,eng,a,oddball,0.20014139,4,1.686105805,2.372330365,d,alveolar,voiced,baja,central,closed,
mbs4,snh,eng,a,oddball,0.179294754,4,1.672206998,2.392048355,d,alveolar,voiced,baja,central,closed,
mbs5,snh,eng,a,oddball,0.09737341,4,1.399317647,2.858536094,d,alveolar,voiced,baja,central,closed,
fbs1,snh,eng,a,oddball,0.14980852,4,2.093357982,1.910805526,d,alveolar,voiced,baja,central,closed,
mbs3,snh,eng,a,oddball,0.089500037,4,1.913253323,2.090679761,d,alveolar,voiced,baja,central,closed,
fbs1,snh,snh,a,cantadlo,0.15200996,7,1.904291013,3.675908751,d,alveolar,voiced,baja,central,closed,
fbs2,snh,snh,a,cantadlo,0.11299031,7,1.62910428,4.296839734,d,alveolar,voiced,baja,central,closed,
fbs4,snh,snh,a,cantadlo,0.112203595,7,1.350169295,5.184535025,d,alveolar,voiced,baja,central,closed,
mbs1,snh,snh,a,cantadlo,0.102407981,7,1.031303805,6.787524653,d,alveolar,voiced,baja,central,closed,
mbs3,snh,snh,a,cantadlo,0.173862228,7,1.731613854,4.042471699,d,alveolar,voiced,baja,central,closed,
mbs4,snh,snh,a,cantadlo,0.146938132,6,1.809522113,3.315792582,d,alveolar,voiced,baja,central,closed,
mbs5,snh,snh,a,cantadlo,0.083189939,7,1.203721488,5.815298697,d,alveolar,voiced,baja,central,closed,
fbe3,eng,eng,a,yahtzee,0.070026053,4,1.342459482,2.979605757,t,alveolar,voiceless,baja,central,closed,
fbe4,eng,eng,a,yahtzee,0.095272602,4,1.012792357,3.949476883,t,alveolar,voiceless,baja,central,closed,
fbe5,eng,eng,a,yahtzee,0.132280976,4,1.050022501,3.809442176,t,alveolar,voiceless,baja,central,closed,
mbe1,eng,eng,a,yahtzee,0.105612757,4,0.941604899,4.248066257,t,alveolar,voiceless,baja,central,closed,
mbe2,eng,eng,a,yahtzee,0.161427202,4,1.06637014,3.751042767,t,alveolar,voiceless,baja,central,closed,
mbe4,eng,eng,a,yahtzee,0.136750071,4,1.691070874,2.365365085,t,alveolar,voiceless,baja,central,closed,
fbe1,eng,eng,a,yahtzee,0.104896656,4,0.956382451,4.182427225,t,alveolar,voiceless,baja,central,closed,
fbe2,eng,eng,a,yahtzee,0.093663549,4,0.977326322,4.092798803,t,alveolar,voiceless,baja,central,closed,
fbe2,eng,snh,a,atlas,0.117049989,6,1.17116496,5.123104095,t,alveolar,voiceless,baja,central,closed,
fbe3,eng,snh,a,atlas,0.11544033,6,1.490118184,4.02652626,t,alveolar,voiceless,baja,central,closed,
fbe4,eng,snh,a,atlas,0.121920545,6,1.195067603,5.020636477,t,alveolar,voiceless,baja,central,closed,
fbe5,eng,snh,a,atlas,0.095737176,6,1.023763211,5.860730231,t,alveolar,voiceless,baja,central,closed,
mbe4,eng,snh,a,atlas,0.124686754,6,1.969694312,3.046157957,t,alveolar,voiceless,baja,central,closed,
fbe1,eng,snh,a,atlas,0.11276143,6,0.967848019,6.199320433,t,alveolar,voiceless,baja,central,closed,
mbe1,eng,snh,a,atlas,0.062348913,6,1.08495197,5.530198725,t,alveolar,voiceless,baja,central,closed,
mbe2,eng,snh,a,atlas,0.150059059,6,1.360111711,4.411402352,t,alveolar,voiceless,baja,central,closed,
fbs2,snh,eng,a,yahtzee,0.136799281,4,0.928894447,4.306194327,t,alveolar,voiceless,baja,central,closed,
fbs4,snh,eng,a,yahtzee,0.130650706,4,1.091176431,3.665768327,t,alveolar,voiceless,baja,central,closed,
mbs2,snh,eng,a,yahtzee,0.126329656,4,1.555571616,2.571402023,t,alveolar,voiceless,baja,central,closed,
mbs4,snh,eng,a,yahtzee,0.146384301,4,2.39399874,1.670844656,t,alveolar,voiceless,baja,central,closed,
mbs5,snh,eng,a,yahtzee,0.101452521,4,1.648329964,2.426698591,t,alveolar,voiceless,baja,central,closed,
fbs1,snh,eng,a,yahtzee,0.085293781,4,1.145318892,3.492477098,t,alveolar,voiceless,baja,central,closed,
mbs3,snh,eng,a,yahtzee,0.119555319,4,1.499642301,2.667302727,t,alveolar,voiceless,baja,central,closed,
fbs1,snh,snh,a,atlas,0.118858663,6,1.118049648,5.366487983,t,alveolar,voiceless,baja,central,closed,
fbs2,snh,snh,a,atlas,0.10702133,6,1.083771978,5.536219906,t,alveolar,voiceless,baja,central,closed,
fbs4,snh,snh,a,atlas,0.102175892,6,1.273260917,4.712309879,t,alveolar,voiceless,baja,central,closed,
mbs1,snh,snh,a,atlas,0.133590257,6,1.038817858,5.775795972,t,alveolar,voiceless,baja,central,closed,
mbs2,snh,snh,a,atlas,0.154764875,6,0.989677831,6.062578963,t,alveolar,voiceless,baja,central,closed,
mbs3,snh,snh,a,atlas,0.10395983,6,1.347066629,4.454122663,t,alveolar,voiceless,baja,central,closed,
mbs4,snh,snh,a,atlas,0.117955974,6,1.167721167,5.138212932,t,alveolar,voiceless,baja,central,closed,
mbs5,snh,snh,a,atlas,0.060679918,6,1.005726178,5.965838548,t,alveolar,voiceless,baja,central,closed,
fbe3,eng,eng,a,cognate,0.134990564,4,1.424848621,2.807315767,g,velar,voiced,baja,central,closed,
fbe5,eng,eng,a,cognate,0.134094126,4,1.053366296,3.797349522,g,velar,voiced,baja,central,closed,
mbe1,eng,eng,a,cognate,0.178830427,4,0.955799637,4.184977525,g,velar,voiced,baja,central,closed,
mbe2,eng,eng,a,cognate,0.158825727,4,0.977966398,4.090120079,g,velar,voiced,baja,central,closed,
mbe4,eng,eng,a,cognate,0.164826235,4,1.56512357,2.555708749,g,velar,voiced,baja,central,closed,
fbe1,eng,eng,a,cognate,0.091113232,4,1.026955202,3.89500924,g,velar,voiced,baja,central,closed,
fbe2,eng,eng,a,cognate,0.134236632,4,0.996211855,4.0152102,g,velar,voiced,baja,central,closed,
fbe2,eng,snh,a,magma,0.13362558,6,1.21393214,4.942615654,g,velar,voiced,baja,central,closed,
fbe3,eng,snh,a,magma,0.143408663,6,1.42443786,4.212187957,g,velar,voiced,baja,central,closed,
fbe4,eng,snh,a,magma,0.123863224,6,1.104805633,5.43081952,g,velar,voiced,baja,central,closed,
fbe5,eng,snh,a,magma,0.088240311,6,1.064850598,5.634593258,g,velar,voiced,baja,central,closed,
mbe4,eng,snh,a,magma,0.156071511,6,2.193002678,2.735974771,g,velar,voiced,baja,central,closed,
fbe1,eng,snh,a,magma,0.109215626,6,0.872533225,6.876528968,g,velar,voiced,baja,central,closed,
mbe1,eng,snh,a,magma,0.099927944,6,1.228972143,4.882128562,g,velar,voiced,baja,central,closed,
mbe2,eng,snh,a,magma,0.128976381,6,1.05535639,5.685283245,g,velar,voiced,baja,central,closed,
fbs2,snh,eng,a,cognate,0.124329772,4,1.172501241,3.411510249,g,velar,voiced,baja,central,closed,
fbs4,snh,eng,a,cognate,0.111967779,4,1.240583485,3.224289255,g,velar,voiced,baja,central,closed,
mbs4,snh,eng,a,cognate,0.151035649,4,1.877965982,2.129964035,g,velar,voiced,baja,central,closed,
mbs5,snh,eng,a,cognate,0.058177517,4,1.458815787,2.741950035,g,velar,voiced,baja,central,closed,
fbs1,snh,eng,a,cognate,0.148417327,4,1.715238142,2.332037693,g,velar,voiced,baja,central,closed,
mbs3,snh,eng,a,cognate,0.103587596,4,1.714913535,2.332479112,g,velar,voiced,baja,central,closed,
fbs1,snh,snh,a,magma,0.099888953,6,1.081280988,5.548973918,g,velar,voiced,baja,central,closed,
fbs2,snh,snh,a,magma,0.141490097,6,0.95332769,6.293743552,g,velar,voiced,baja,central,closed,
mbs1,snh,snh,a,magma,0.110596132,6,1.07722541,5.569864898,g,velar,voiced,baja,central,closed,
mbs3,snh,snh,a,magma,0.134305749,6,1.303315747,4.603642682,g,velar,voiced,baja,central,closed,
mbs4,snh,snh,a,magma,0.113171161,6,1.154350265,5.197729129,g,velar,voiced,baja,central,closed,
mbs5,snh,snh,a,magma,0.114363458,6,1.183471968,5.069828576,g,velar,voiced,baja,central,closed,
fbe3,eng,eng,a,octagon,0.093939028,5,1.371538424,3.645541322,k,velar,voiceless,baja,central,closed,
fbe4,eng,eng,a,octagon,0.074501975,5,1.12748691,4.434641285,k,velar,voiceless,baja,central,closed,
fbe5,eng,eng,a,octagon,0.09903991,5,1.17040745,4.272016553,k,velar,voiceless,baja,central,closed,
mbe2,eng,eng,a,octagon,0.11194348,5,0.983491632,5.083927346,k,velar,voiceless,baja,central,closed,
mbe4,eng,eng,a,octagon,0.213582052,5,1.637335911,3.05374112,k,velar,voiceless,baja,central,closed,
fbe1,eng,eng,a,octagon,0.089413431,5,1.058591262,4.723258331,k,velar,voiceless,baja,central,closed,
fbe2,eng,eng,a,octagon,0.111024786,5,1.303101926,3.836998397,k,velar,voiceless,baja,central,closed,
fbe2,eng,snh,a,acto,0.138076752,6,1.283017793,4.676474507,k,velar,voiceless,baja,central,closed,
fbe3,eng,snh,a,acto,0.100821131,6,1.465488132,4.09419897,k,velar,voiceless,baja,central,closed,
fbe4,eng,snh,a,acto,0.125216142,6,1.065090462,5.633324319,k,velar,voiceless,baja,central,closed,
fbe5,eng,snh,a,acto,0.084370126,6,1.109362142,5.408513391,k,velar,voiceless,baja,central,closed,
mbe4,eng,snh,a,acto,0.109884369,6,1.975420167,3.037328513,k,velar,voiceless,baja,central,closed,
fbe1,eng,snh,a,acto,0.094561041,6,0.984392429,6.095130174,k,velar,voiceless,baja,central,closed,
mbe1,eng,snh,a,acto,0.050846877,6,1.161762729,5.164565751,k,velar,voiceless,baja,central,closed,
mbe2,eng,snh,a,acto,0.132696854,6,1.382686179,4.339379456,k,velar,voiceless,baja,central,closed,
fbs2,snh,eng,a,octagon,0.129932348,5,0.956394714,5.227966996,k,velar,voiceless,baja,central,closed,
fbs4,snh,eng,a,octagon,0.11164596,5,1.136502651,4.399461801,k,velar,voiceless,baja,central,closed,
mbs1,snh,eng,a,octagon,0.094535043,5,1.051448192,4.755346043,k,velar,voiceless,baja,central,closed,
mbs4,snh,eng,a,octagon,0.133153425,5,1.283549831,3.895446735,k,velar,voiceless,baja,central,closed,
mbs5,snh,eng,a,octagon,0.088042423,5,1.139287282,4.388708695,k,velar,voiceless,baja,central,closed,
mbs3,snh,eng,a,octagon,0.07753772,5,1.040493069,4.805414039,k,velar,voiceless,baja,central,closed,
fbs1,snh,snh,a,acto,0.101310231,6,0.894439718,6.708109981,k,velar,voiceless,baja,central,closed,
fbs2,snh,snh,a,acto,0.098392127,6,1.06780807,5.618987313,k,velar,voiceless,baja,central,closed,
fbs4,snh,snh,a,acto,0.098920294,6,1.290351668,4.649895179,k,velar,voiceless,baja,central,closed,
mbs1,snh,snh,a,acto,0.115764204,6,0.92047152,6.518398311,k,velar,voiceless,baja,central,closed,
mbs3,snh,snh,a,acto,0.152009508,6,1.459897851,4.10987659,k,velar,voiceless,baja,central,closed,
mbs4,snh,snh,a,acto,0.095447193,6,1.239032383,4.842488446,k,velar,voiceless,baja,central,closed,
mbs5,snh,snh,a,acto,0.088151968,6,1.048475321,5.722595356,k,velar,voiceless,baja,central,closed,
fbe3,eng,snh,e,comedlo,0.143219533,7,1.736419035,4.031284995,d,alveolar,voiced,media,anterior,closed,
fbe4,eng,snh,e,comedlo,0.102184178,7,1.371981138,5.102110958,d,alveolar,voiced,media,anterior,closed,
fbe5,eng,snh,e,comedlo,0.127150939,7,2.009863006,3.482824441,d,alveolar,voiced,media,anterior,closed,
mbe4,eng,snh,e,comedlo,0.134731857,7,2.135744123,3.277546184,d,alveolar,voiced,media,anterior,closed,
fbe1,eng,snh,e,comedlo,0.075413411,7,1.029889559,6.796845294,d,alveolar,voiced,media,anterior,closed,
mbe2,eng,snh,e,comedlo,0.091151577,7,1.608430861,4.352067701,d,alveolar,voiced,media,anterior,closed,
fbs1,snh,snh,e,comedlo,0.108567346,7,1.132476214,6.181145276,d,alveolar,voiced,media,anterior,closed,
fbs2,snh,snh,e,comedlo,0.09708604,7,1.179555589,5.934438414,d,alveolar,voiced,media,anterior,closed,
fbs4,snh,snh,e,comedlo,0.114757633,7,1.243352173,5.6299415,d,alveolar,voiced,media,anterior,closed,
mbs1,snh,snh,e,comedlo,0.118111289,7,1.066995741,6.560476043,d,alveolar,voiced,media,anterior,closed,
mbs3,snh,snh,e,comedlo,0.074958248,7,1.618782632,4.324237152,d,alveolar,voiced,media,anterior,closed,
mbs4,snh,snh,e,comedlo,0.123226461,6,1.430681382,4.193805886,d,alveolar,voiced,media,anterior,closed,
mbs5,snh,snh,e,comedlo,0.085707677,7,1.052975371,6.647828805,d,alveolar,voiced,media,anterior,closed,
fbe3,eng,eng,e,lately,0.095663607,4,1.235838233,3.236669569,t,alveolar,voiceless,media,anterior,closed,
fbe4,eng,eng,e,lately,0.117748202,4,0.957546731,4.177341817,t,alveolar,voiceless,media,anterior,closed,
fbe5,eng,eng,e,lately,0.116216113,4,1.113558928,3.592086506,t,alveolar,voiceless,media,anterior,closed,
mbe1,eng,eng,e,lately,0.13918262,4,0.908483138,4.402943581,t,alveolar,voiceless,media,anterior,closed,
mbe2,eng,eng,e,lately,0.152876266,4,0.958628079,4.172629706,t,alveolar,voiceless,media,anterior,closed,
mbe4,eng,eng,e,lately,0.141665336,4,1.681588233,2.378703609,t,alveolar,voiceless,media,anterior,closed,
fbe1,eng,eng,e,lately,0.102449032,4,1.109695668,3.604591884,t,alveolar,voiceless,media,anterior,closed,
fbe2,eng,eng,e,lately,0.137731189,4,1.118967849,3.574722905,t,alveolar,voiceless,media,anterior,closed,
fbe2,eng,snh,e,etnico,0.120814969,7,1.220512168,5.735297186,t,alveolar,voiceless,media,anterior,closed,
fbe3,eng,snh,e,etnico,0.11550041,7,1.724104081,4.060079713,t,alveolar,voiceless,media,anterior,closed,
fbe4,eng,snh,e,etnico,0.074552036,7,1.418917398,4.93333862,t,alveolar,voiceless,media,anterior,closed,
fbe5,eng,snh,e,etnico,0.082790162,7,1.263440408,5.540427515,t,alveolar,voiceless,media,anterior,closed,
mbe4,eng,snh,e,etnico,0.088492527,7,1.952516745,3.585116501,t,alveolar,voiceless,media,anterior,closed,
fbe1,eng,snh,e,etnico,0.062040812,7,1.017208006,6.881581704,t,alveolar,voiceless,media,anterior,closed,
mbe1,eng,snh,e,etnico,0.048090581,7,1.031386151,6.786982734,t,alveolar,voiceless,media,anterior,closed,
mbe2,eng,snh,e,etnico,0.124015751,7,1.540707457,4.54336738,t,alveolar,voiceless,media,anterior,closed,
fbs2,snh,eng,e,lately,0.113824695,4,0.941116806,4.250269442,t,alveolar,voiceless,media,anterior,closed,
fbs4,snh,eng,e,lately,0.140760825,4,1.435316857,2.786841094,t,alveolar,voiceless,media,anterior,closed,
mbs1,snh,eng,e,lately,0.128325027,4,1.269315606,3.151304514,t,alveolar,voiceless,media,anterior,closed,
mbs2,snh,eng,e,lately,0.084796786,4,1.090440301,3.668242998,t,alveolar,voiceless,media,anterior,closed,
mbs4,snh,eng,e,lately,0.159456063,4,1.982479781,2.017675054,t,alveolar,voiceless,media,anterior,closed,
mbs5,snh,eng,e,lately,0.106693578,4,1.225229423,3.264694698,t,alveolar,voiceless,media,anterior,closed,
fbs1,snh,eng,e,lately,0.095781538,4,1.143919114,3.496750733,t,alveolar,voiceless,media,anterior,closed,
mbs3,snh,eng,e,lately,0.107022347,4,1.473815619,2.714043703,t,alveolar,voiceless,media,anterior,closed,
fbs1,snh,snh,e,etnico,0.117802522,7,1.139689534,6.142023587,t,alveolar,voiceless,media,anterior,closed,
fbs2,snh,snh,e,etnico,0.076503861,7,0.961382263,7.281182802,t,alveolar,voiceless,media,anterior,closed,
fbs4,snh,snh,e,etnico,0.093090375,7,1.444168585,4.847079541,t,alveolar,voiceless,media,anterior,closed,
mbs1,snh,snh,e,etnico,0.094730195,7,1.134435832,6.170468003,t,alveolar,voiceless,media,anterior,closed,
mbs3,snh,snh,e,etnico,0.115216537,7,1.791483482,3.907376244,t,alveolar,voiceless,media,anterior,closed,
mbs4,snh,snh,e,etnico,0.086807428,6,1.555476052,3.857340004,t,alveolar,voiceless,media,anterior,closed,
mbs5,snh,snh,e,etnico,0.100645896,7,1.100224356,6.3623387,t,alveolar,voiceless,media,anterior,closed,
fbe4,eng,eng,e,breakdown,0.072189338,4,1.173240002,3.409362102,k,velar,voiceless,media,anterior,closed,
fbe5,eng,eng,e,breakdown,0.089187167,4,1.136967237,3.518131279,k,velar,voiceless,media,anterior,closed,
mbe1,eng,eng,e,breakdown,0.108315621,4,1.085813404,3.683874213,k,velar,voiceless,media,anterior,closed,
mbe2,eng,eng,e,breakdown,0.093507545,4,0.961390696,4.160639391,k,velar,voiceless,media,anterior,closed,
mbe4,eng,eng,e,breakdown,0.098991169,4,1.542509507,2.593176886,k,velar,voiceless,media,anterior,closed,
fbe1,eng,eng,e,breakdown,0.080288652,4,1.073192521,3.727197051,k,velar,voiceless,media,anterior,closed,
fbe2,eng,eng,e,breakdown,0.072906193,4,1.274027165,3.13965048,k,velar,voiceless,media,anterior,closed,
fbe2,eng,snh,e,extra,0.114666754,6,1.273148425,4.712726248,k,velar,voiceless,media,anterior,closed,
fbe3,eng,snh,e,extra,0.092714366,6,1.350547886,4.442641436,k,velar,voiceless,media,anterior,closed,
fbe4,eng,snh,e,extra,0.096445221,6,1.126468556,5.326380366,k,velar,voiceless,media,anterior,closed,
fbe5,eng,snh,e,extra,0.077966195,6,1.191537115,5.035512469,k,velar,voiceless,media,anterior,closed,
mbe4,eng,snh,e,extra,0.086738611,6,2.038404578,2.943478475,k,velar,voiceless,media,anterior,closed,
fbe1,eng,snh,e,extra,0.047251822,6,1.06297838,5.644517437,k,velar,voiceless,media,anterior,closed,
mbe1,eng,snh,e,extra,0.056326561,6,1.137759367,5.273522834,k,velar,voiceless,media,anterior,closed,
mbe2,eng,snh,e,extra,0.096732286,6,1.190803199,5.038615957,k,velar,voiceless,media,anterior,closed,
fbs2,snh,eng,e,breakdown,0.092337159,4,0.934248275,4.281517138,k,velar,voiceless,media,anterior,closed,
fbs4,snh,eng,e,breakdown,0.099724152,4,1.039136152,3.849351207,k,velar,voiceless,media,anterior,closed,
mbs1,snh,eng,e,breakdown,0.111505645,4,1.228268344,3.25661735,k,velar,voiceless,media,anterior,closed,
mbs2,snh,eng,e,breakdown,0.080448921,4,1.150492536,3.476771794,k,velar,voiceless,media,anterior,closed,
mbs4,snh,eng,e,breakdown,0.104106844,4,1.953086078,2.048040814,k,velar,voiceless,media,anterior,closed,
mbs5,snh,eng,e,breakdown,0.107658929,4,1.110942467,3.600546491,k,velar,voiceless,media,anterior,closed,
fbs1,snh,eng,e,breakdown,0.112366168,4,1.031150269,3.879163028,k,velar,voiceless,media,anterior,closed,
mbs3,snh,eng,e,breakdown,0.089148708,4,1.250667479,3.198292165,k,velar,voiceless,media,anterior,closed,
fbs1,snh,snh,e,extra,0.139841654,6,1.154115766,5.198785232,k,velar,voiceless,media,anterior,closed,
fbs2,snh,snh,e,extra,0.095695875,6,1.122573181,5.344863124,k,velar,voiceless,media,anterior,closed,
fbs4,snh,snh,e,extra,0.071982619,6,1.465531861,4.094076805,k,velar,voiceless,media,anterior,closed,
mbs1,snh,snh,e,extra,0.078791332,6,1.001247592,5.992523776,k,velar,voiceless,media,anterior,closed,
mbs3,snh,snh,e,extra,0.08708635,6,1.351671985,4.438946777,k,velar,voiceless,media,anterior,closed,
mbs4,snh,snh,e,extra,0.101133489,6,1.123151657,5.34211027,k,velar,voiceless,media,anterior,closed,
fbe3,eng,eng,i,reedlike,0.117377288,4,1.682398957,2.377557347,d,alveolar,voiced,alta,anterior,closed,
fbe4,eng,eng,i,reedlike,0.118568401,4,1.097154637,3.645794188,d,alveolar,voiced,alta,anterior,closed,
fbe5,eng,eng,i,reedlike,0.125162432,4,1.143654836,3.49755877,d,alveolar,voiced,alta,anterior,closed,
mbe1,eng,eng,i,reedlike,0.083520739,4,0.880092698,4.544975782,d,alveolar,voiced,alta,anterior,closed,
mbe2,eng,eng,i,reedlike,0.114722817,4,0.991779482,4.033154618,d,alveolar,voiced,alta,anterior,closed,
mbe4,eng,eng,i,reedlike,0.12077477,4,1.762337531,2.26971277,d,alveolar,voiced,alta,anterior,closed,
fbe1,eng,eng,i,reedlike,0.106022491,4,1.131597556,3.53482559,d,alveolar,voiced,alta,anterior,closed,
fbe2,eng,eng,i,reedlike,0.076129061,4,1.111952939,3.597274542,d,alveolar,voiced,alta,anterior,closed,
fbe2,eng,snh,i,hidno,0.119201831,6,0.947459642,6.332723566,d,alveolar,voiced,alta,anterior,closed,
fbe3,eng,snh,i,hidno,0.138565664,6,1.461383459,4.105698586,d,alveolar,voiced,alta,anterior,closed,
fbe4,eng,snh,i,hidno,0.128807417,6,1.332266054,4.503604955,d,alveolar,voiced,alta,anterior,closed,
fbe5,eng,snh,i,hidno,0.117775517,6,1.420942491,4.222549497,d,alveolar,voiced,alta,anterior,closed,
fbe1,eng,snh,i,hidno,0.082367561,6,1.017208006,5.898498603,d,alveolar,voiced,alta,anterior,closed,
mbe2,eng,snh,i,hidno,0.175947347,6,1.664867032,3.603891413,d,alveolar,voiced,alta,anterior,closed,
fbs2,snh,eng,i,reedlike,0.114626778,4,1.004249875,3.983072442,d,alveolar,voiced,alta,anterior,closed,
fbs4,snh,eng,i,reedlike,0.093826086,4,1.482320868,2.698471084,d,alveolar,voiced,alta,anterior,closed,
mbs4,snh,eng,i,reedlike,0.108921976,4,1.267218784,3.156518866,d,alveolar,voiced,alta,anterior,closed,
mbs5,snh,eng,i,reedlike,0.092728632,4,2.033968235,1.96659905,d,alveolar,voiced,alta,anterior,closed,
fbs1,snh,eng,i,reedlike,0.05573227,4,1.474118403,2.713486238,d,alveolar,voiced,alta,anterior,closed,
mbs3,snh,eng,i,reedlike,0.097866227,4,1.930184769,2.072340464,d,alveolar,voiced,alta,anterior,closed,
fbs1,snh,snh,i,hidno,0.109930499,6,1.017064743,5.899329459,d,alveolar,voiced,alta,anterior,closed,
fbs2,snh,snh,i,hidno,0.092318062,6,1.025238053,5.852299359,d,alveolar,voiced,alta,anterior,closed,
fbs4,snh,snh,i,hidno,0.137639591,6,1.384351044,4.33416078,d,alveolar,voiced,alta,anterior,closed,
mbs1,snh,snh,i,hidno,0.099359867,6,1.054152722,5.691774895,d,alveolar,voiced,alta,anterior,closed,
mbs2,snh,snh,i,hidno,0.078336601,6,0.941322772,6.374009192,d,alveolar,voiced,alta,anterior,closed,
mbs3,snh,snh,i,hidno,0.094216164,6,1.570426395,3.820618413,d,alveolar,voiced,alta,anterior,closed,
mbs4,snh,snh,i,hidno,0.127941671,5,1.68918479,2.960007709,d,alveolar,voiced,alta,anterior,closed,
mbs5,snh,snh,i,hidno,0.109419878,6,1.075475004,5.57893022,d,alveolar,voiced,alta,anterior,closed,
fbe3,eng,eng,i,streetmap,0.135762374,4,1.500258899,2.666206481,t,alveolar,voiceless,alta,anterior,closed,
fbe4,eng,eng,i,streetmap,0.105215063,4,1.111667265,3.598198964,t,alveolar,voiceless,alta,anterior,closed,
fbe5,eng,eng,i,streetmap,0.07719752,4,1.437928594,2.781779301,t,alveolar,voiceless,alta,anterior,closed,
mbe1,eng,eng,i,streetmap,0.087376405,4,1.130871801,3.537094123,t,alveolar,voiceless,alta,anterior,closed,
mbe2,eng,eng,i,streetmap,0.097309643,4,1.082945842,3.693628847,t,alveolar,voiceless,alta,anterior,closed,
mbe4,eng,eng,i,streetmap,0.11760436,4,1.649044404,2.425647235,t,alveolar,voiceless,alta,anterior,closed,
fbe1,eng,eng,i,streetmap,0.113103371,4,1.175401333,3.403092959,t,alveolar,voiceless,alta,anterior,closed,
fbe2,eng,eng,i,streetmap,0.099764478,4,1.306747615,3.061034859,t,alveolar,voiceless,alta,anterior,closed,
fbe2,eng,snh,i,ritmo,0.149451464,6,1.302756725,4.605618135,t,alveolar,voiceless,alta,anterior,closed,
fbe3,eng,snh,i,ritmo,0.127474379,6,1.506538263,3.982640301,t,alveolar,voiceless,alta,anterior,closed,
fbe4,eng,snh,i,ritmo,0.09525503,6,1.061480144,5.652484444,t,alveolar,voiceless,alta,anterior,closed,
fbe5,eng,snh,i,ritmo,0.11973525,6,1.215504816,4.936220672,t,alveolar,voiceless,alta,anterior,closed,
mbe4,eng,snh,i,ritmo,0.106440336,6,2.084211423,2.878786641,t,alveolar,voiceless,alta,anterior,closed,
fbe1,eng,snh,i,ritmo,0.087067503,6,1.278055717,4.694631008,t,alveolar,voiceless,alta,anterior,closed,
mbe1,eng,snh,i,ritmo,0.073501901,6,1.404527654,4.271898801,t,alveolar,voiceless,alta,anterior,closed,
mbe2,eng,snh,i,ritmo,0.098478723,6,1.444765967,4.152921745,t,alveolar,voiceless,alta,anterior,closed,
fbs2,snh,eng,i,streetmap,0.089683724,4,1.261884659,3.169861818,t,alveolar,voiceless,alta,anterior,closed,
fbs4,snh,eng,i,streetmap,0.09728071,4,1.21036619,3.304784975,t,alveolar,voiceless,alta,anterior,closed,
mbs2,snh,eng,i,streetmap,0.121400761,4,1.738717908,2.300545696,t,alveolar,voiceless,alta,anterior,closed,
mbs4,snh,eng,i,streetmap,0.118558836,4,1.672206071,2.392049682,t,alveolar,voiceless,alta,anterior,closed,
mbs5,snh,eng,i,streetmap,0.113511978,4,1.721050045,2.324162514,t,alveolar,voiceless,alta,anterior,closed,
fbs1,snh,eng,i,streetmap,0.147093786,4,1.254918641,3.187457632,t,alveolar,voiceless,alta,anterior,closed,
mbs3,snh,eng,i,streetmap,0.082780345,4,1.80198954,2.219768712,t,alveolar,voiceless,alta,anterior,closed,
fbs1,snh,snh,i,ritmo,0.118990404,6,0.959358831,6.254177067,t,alveolar,voiceless,alta,anterior,closed,
fbs2,snh,snh,i,ritmo,0.093540162,6,1.055391697,5.685093046,t,alveolar,voiceless,alta,anterior,closed,
